rq,table_name,row_id,column_name,paper_value,artifact_value,match
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,lite/Cor/NT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,lite/Syn/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,lite/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,lite/Sem/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,lite/Sem/NT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-Acyclic,lite/Rep/NT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,flash/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,flash/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,lite/Cor/WT,8,8,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,lite/Cor/NT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,lite/Syn/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,lite/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,lite/Sem/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,lite/Sem/NT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,lite/Rep/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-AllExtObject,lite/Rep/NT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,flash/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,flash/Cor/NT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,flash/Syn/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,lite/Cor/WT,8,8,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,lite/Cor/NT,6,6,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,lite/Syn/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,lite/Syn/NT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,lite/Sem/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,lite/Sem/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ClassHierarchy,lite/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,flash/Cor/WT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,flash/Cor/NT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,flash/Syn/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,flash/Syn/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,lite/Cor/WT,8,8,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,lite/Cor/NT,6,6,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,lite/Syn/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,lite/Syn/NT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,lite/Sem/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,lite/Sem/NT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,lite/Rep/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,cd-ObjectNoExt,lite/Rep/NT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Cor/NT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Syn/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Cor/WT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Cor/NT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Sem/WT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Sem/NT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Rep/WT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Rep/NT,3,4,false
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,flash/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,flash/Cor/NT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,flash/Syn/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,lite/Cor/WT,8,8,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,lite/Cor/NT,5,5,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,lite/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,lite/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,lite/Sem/WT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,lite/Sem/NT,5,5,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,lite/Rep/WT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-Sorted,lite/Rep/NT,5,5,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,flash/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,flash/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,lite/Cor/WT,6,6,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,lite/Cor/NT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,lite/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,lite/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,lite/Sem/WT,4,4,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,lite/Sem/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,lite/Rep/WT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,dll-UniqueElem,lite/Rep/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,flash/Cor/WT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,flash/Cor/NT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,flash/Syn/WT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,flash/Syn/NT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,flash/Sem/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,flash/Rep/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,lite/Cor/WT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,lite/Cor/NT,6,6,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,lite/Syn/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,lite/Syn/NT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,lite/Sem/WT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,lite/Sem/NT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-crossRiver,lite/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,flash/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,flash/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,lite/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,lite/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,lite/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,lite/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,lite/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,lite/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,farmer-solvePuzzle,lite/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,flash/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,flash/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,lite/Cor/WT,9,9,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,lite/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,lite/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,lite/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,lite/Sem/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,lite/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,grade-PolicyAllowsGrading,lite/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,flash/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,flash/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,flash/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,flash/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,flash/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,lite/Cor/WT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,lite/Cor/NT,7,7,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,lite/Syn/WT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,lite/Syn/NT,3,3,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,lite/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,lite/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,lite/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,other-CanEnter,lite/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,N,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,pro/Cor/WT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,pro/Cor/NT,10,10,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,pro/Syn/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,pro/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,pro/Sem/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,pro/Sem/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,pro/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,pro/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,flash/Cor/WT,8,8,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,flash/Cor/NT,8,8,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,flash/Syn/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,flash/Syn/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,flash/Sem/WT,1,1,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,flash/Sem/NT,2,2,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,flash/Rep/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,flash/Rep/NT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,lite/Cor/WT,0,0,true
RQ2,results-arepair-alloy-2-alloy-tests,student-Contains,lite/Cor/NT,0,0,true
